PARENT_GARD,CHILD_GARD
GARD:0016332,GARD:0003908
GARD:0016378,GARD:0003908
GARD:0016401,GARD:0003908
GARD:0016431,GARD:0003908
GARD:0016440,GARD:0003908
GARD:0016677,GARD:0003921
GARD:0016538,GARD:0003921
GARD:0017435,GARD:0003924
GARD:0017133,GARD:0003924
GARD:0016964,GARD:0003924
GARD:0010627,GARD:0003924
GARD:0010609,GARD:0003924
GARD:0006859,GARD:0003924
GARD:0015210,GARD:0003946
GARD:0015285,GARD:0003946
GARD:0015326,GARD:0003946
GARD:0015353,GARD:0003946
GARD:0015362,GARD:0003946
GARD:0015422,GARD:0003946
GARD:0015495,GARD:0003946
GARD:0015564,GARD:0003946
GARD:0015636,GARD:0003946
GARD:0015761,GARD:0003946
GARD:0015770,GARD:0003946
GARD:0015925,GARD:0003946
GARD:0015989,GARD:0003946
GARD:0016045,GARD:0003946
GARD:0016051,GARD:0003946
GARD:0016070,GARD:0003946
GARD:0016155,GARD:0003946
GARD:0016166,GARD:0003946
GARD:0016167,GARD:0003946
GARD:0016299,GARD:0003946
GARD:0016300,GARD:0003946
GARD:0016301,GARD:0003946
GARD:0016302,GARD:0003946
GARD:0016428,GARD:0003946
GARD:0016435,GARD:0003946
GARD:0021055,GARD:0003947
GARD:0020067,GARD:0003947
GARD:0010688,GARD:0003957
GARD:0015774,GARD:0003976
GARD:0015618,GARD:0003976
GARD:0015129,GARD:0003976
GARD:0015096,GARD:0003995
GARD:0015212,GARD:0003995
GARD:0015251,GARD:0003995
GARD:0015306,GARD:0003995
GARD:0015485,GARD:0003995
GARD:0015487,GARD:0003995
GARD:0015488,GARD:0003995
GARD:0015631,GARD:0003995
GARD:0015721,GARD:0003995
GARD:0015816,GARD:0003995
GARD:0015899,GARD:0003995
GARD:0016099,GARD:0003995
GARD:0016177,GARD:0003995
GARD:0021529,GARD:0004037
GARD:0017530,GARD:0004037
GARD:0016721,GARD:0004037
GARD:0000594,GARD:0004037
GARD:0016437,GARD:0004075
GARD:0015818,GARD:0004075
GARD:0015273,GARD:0004075
GARD:0019954,GARD:0004116
GARD:0001261,GARD:0004116
GARD:0000068,GARD:0004116
GARD:0015228,GARD:0004154
GARD:0022246,GARD:0004155
GARD:0018021,GARD:0004155
GARD:0017931,GARD:0004155
GARD:0017027,GARD:0004155
GARD:0016915,GARD:0004155
GARD:0016681,GARD:0004155
GARD:0015012,GARD:0004155
GARD:0013390,GARD:0004155
GARD:0010106,GARD:0004155
GARD:0010082,GARD:0004155
GARD:0009474,GARD:0004155
GARD:0004611,GARD:0004155
GARD:0004156,GARD:0004155
GARD:0004154,GARD:0004155
GARD:0004151,GARD:0004155
GARD:0004148,GARD:0004155
GARD:0003690,GARD:0004155
GARD:0002012,GARD:0004155
GARD:0001044,GARD:0004155
GARD:0000391,GARD:0004155
GARD:0000383,GARD:0004155
GARD:0016503,GARD:0004169
GARD:0016502,GARD:0004169
GARD:0016033,GARD:0004203
GARD:0015220,GARD:0004203
GARD:0015104,GARD:0004203
GARD:0015788,GARD:0004206
GARD:0015651,GARD:0004206
GARD:0015650,GARD:0004206
GARD:0015401,GARD:0004206
GARD:0016230,GARD:0004224
GARD:0015596,GARD:0004227
GARD:0003955,GARD:0004228
GARD:0022324,GARD:0004229
GARD:0022323,GARD:0004229
GARD:0021075,GARD:0004265
GARD:0021074,GARD:0004265
GARD:0021073,GARD:0004265
GARD:0017292,GARD:0004265
GARD:0017291,GARD:0004265
GARD:0019025,GARD:0004312
GARD:0019024,GARD:0004312
GARD:0019023,GARD:0004312
GARD:0017682,GARD:0004337
GARD:0017681,GARD:0004337
GARD:0019252,GARD:0004346
GARD:0019253,GARD:0004346
GARD:0019254,GARD:0004346
GARD:0020405,GARD:0004346
GARD:0017134,GARD:0004392
GARD:0017135,GARD:0004392
GARD:0022028,GARD:0004410
GARD:0022027,GARD:0004410
GARD:0022026,GARD:0004410
GARD:0015265,GARD:0004412
GARD:0015843,GARD:0004412
GARD:0015999,GARD:0004412
GARD:0016197,GARD:0004412
GARD:0016376,GARD:0004412
GARD:0015967,GARD:0004421
GARD:0015880,GARD:0004421
GARD:0015744,GARD:0004421
GARD:0015535,GARD:0004421
GARD:0016444,GARD:0004436
GARD:0010570,GARD:0004436
GARD:0015108,GARD:0004438
GARD:0009505,GARD:0004438
GARD:0021102,GARD:0004457
GARD:0021066,GARD:0004457
GARD:0019111,GARD:0004457
GARD:0016906,GARD:0004459
GARD:0016905,GARD:0004459
GARD:0016904,GARD:0004459
GARD:0001360,GARD:0004484
GARD:0001361,GARD:0004484
GARD:0002981,GARD:0004484
GARD:0002982,GARD:0004484
GARD:0015280,GARD:0004484
GARD:0015400,GARD:0004484
GARD:0015436,GARD:0004484
GARD:0015437,GARD:0004484
GARD:0015438,GARD:0004484
GARD:0015502,GARD:0004484
GARD:0015533,GARD:0004484
GARD:0015546,GARD:0004484
GARD:0015558,GARD:0004484
GARD:0015560,GARD:0004484
GARD:0015574,GARD:0004484
GARD:0015575,GARD:0004484
GARD:0015628,GARD:0004484
GARD:0015713,GARD:0004484
GARD:0015714,GARD:0004484
GARD:0015743,GARD:0004484
GARD:0015835,GARD:0004484
GARD:0015868,GARD:0004484
GARD:0015883,GARD:0004484
GARD:0015902,GARD:0004484
GARD:0015940,GARD:0004484
GARD:0015968,GARD:0004484
GARD:0015969,GARD:0004484
GARD:0015971,GARD:0004484
GARD:0015972,GARD:0004484
GARD:0015974,GARD:0004484
GARD:0015976,GARD:0004484
GARD:0015977,GARD:0004484
GARD:0016025,GARD:0004484
GARD:0016052,GARD:0004484
GARD:0016122,GARD:0004484
GARD:0016154,GARD:0004484
GARD:0016187,GARD:0004484
GARD:0016188,GARD:0004484
GARD:0016239,GARD:0004484
GARD:0016288,GARD:0004484
GARD:0016353,GARD:0004484
GARD:0016373,GARD:0004484
GARD:0016380,GARD:0004484
GARD:0016383,GARD:0004484
GARD:0016486,GARD:0004503
GARD:0016479,GARD:0004503
GARD:0001191,GARD:0004503
GARD:0020649,GARD:0004507
GARD:0020648,GARD:0004507
GARD:0020647,GARD:0004507
GARD:0017183,GARD:0004507
GARD:0015253,GARD:0004520
GARD:0015260,GARD:0004520
GARD:0015334,GARD:0004520
GARD:0015351,GARD:0004520
GARD:0015357,GARD:0004520
GARD:0015439,GARD:0004520
GARD:0015440,GARD:0004520
GARD:0015455,GARD:0004520
GARD:0015462,GARD:0004520
GARD:0015478,GARD:0004520
GARD:0015505,GARD:0004520
GARD:0015507,GARD:0004520
GARD:0015529,GARD:0004520
GARD:0015534,GARD:0004520
GARD:0015536,GARD:0004520
GARD:0015537,GARD:0004520
GARD:0015538,GARD:0004520
GARD:0015839,GARD:0004520
GARD:0000198,GARD:0004531
GARD:0000564,GARD:0004531
GARD:0004945,GARD:0004531
GARD:0007883,GARD:0004531
GARD:0017373,GARD:0004553
GARD:0017372,GARD:0004553
GARD:0016777,GARD:0004553
GARD:0016776,GARD:0004553
GARD:0016775,GARD:0004553
GARD:0015793,GARD:0004582
GARD:0015263,GARD:0004582
GARD:0021092,GARD:0004593
GARD:0021091,GARD:0004593
GARD:0021090,GARD:0004593
GARD:0019780,GARD:0004597
GARD:0019618,GARD:0004597
GARD:0019665,GARD:0004599
GARD:0016896,GARD:0004599
GARD:0019727,GARD:0004647
GARD:0016928,GARD:0004647
GARD:0015134,GARD:0004648
GARD:0015226,GARD:0004648
GARD:0015860,GARD:0004648
GARD:0015862,GARD:0004648
GARD:0015865,GARD:0004648
GARD:0015867,GARD:0004648
GARD:0015870,GARD:0004648
GARD:0015875,GARD:0004648
GARD:0015881,GARD:0004648
GARD:0015350,GARD:0004666
GARD:0015229,GARD:0004666
GARD:0012354,GARD:0004667
GARD:0004668,GARD:0004667
GARD:0004666,GARD:0004667
GARD:0015664,GARD:0004694
GARD:0018617,GARD:0004694
GARD:0000223,GARD:0004767
GARD:0016000,GARD:0004768
GARD:0015094,GARD:0004768
GARD:0016120,GARD:0004769
GARD:0015786,GARD:0004771
GARD:0015233,GARD:0004771
GARD:0015029,GARD:0004775
GARD:0015613,GARD:0004833
GARD:0015224,GARD:0004833
GARD:0015613,GARD:0004835
GARD:0015756,GARD:0004835
GARD:0015975,GARD:0004835
GARD:0015996,GARD:0004835
GARD:0015221,GARD:0004863
GARD:0016272,GARD:0004863
GARD:0017628,GARD:0004870
GARD:0019334,GARD:0004870
GARD:0020603,GARD:0004870
GARD:0020604,GARD:0004870
GARD:0020605,GARD:0004870
GARD:0020606,GARD:0004870
GARD:0022368,GARD:0004898
GARD:0021943,GARD:0004898
GARD:0020900,GARD:0004898
GARD:0019081,GARD:0004898
GARD:0018941,GARD:0004898
GARD:0017601,GARD:0004898
GARD:0017600,GARD:0004898
GARD:0017105,GARD:0004898
GARD:0015014,GARD:0004898
GARD:0011951,GARD:0004898
GARD:0010872,GARD:0004898
GARD:0010181,GARD:0004898
GARD:0009569,GARD:0004898
GARD:0007721,GARD:0004898
GARD:0007572,GARD:0004898
GARD:0006963,GARD:0004898
GARD:0006913,GARD:0004898
GARD:0006880,GARD:0004898
GARD:0006814,GARD:0004898
GARD:0006265,GARD:0004898
GARD:0005654,GARD:0004898
GARD:0002327,GARD:0004898
GARD:0015844,GARD:0004936
GARD:0015428,GARD:0004936
GARD:0015246,GARD:0004936
GARD:0001218,GARD:0004938
GARD:0001219,GARD:0004938
GARD:0003045,GARD:0004938
GARD:0005897,GARD:0004938
GARD:0006618,GARD:0004938
GARD:0017152,GARD:0004938
GARD:0016348,GARD:0004982
GARD:0015461,GARD:0005018
GARD:0017756,GARD:0005023
GARD:0017754,GARD:0005023
GARD:0013110,GARD:0005023
GARD:0015171,GARD:0005025
GARD:0020549,GARD:0005040
GARD:0017141,GARD:0005040
GARD:0018715,GARD:0005049
GARD:0018007,GARD:0005049
GARD:0016838,GARD:0005049
GARD:0006914,GARD:0005049
GARD:0003669,GARD:0005049
GARD:0015202,GARD:0005053
GARD:0016429,GARD:0005053
GARD:0016430,GARD:0005053
GARD:0016438,GARD:0005053
GARD:0016109,GARD:0005068
GARD:0015703,GARD:0005068
GARD:0015611,GARD:0005068
GARD:0015598,GARD:0005068
GARD:0015174,GARD:0005068
GARD:0015083,GARD:0005068
GARD:0009159,GARD:0005068
GARD:0021216,GARD:0005081
GARD:0021215,GARD:0005081
GARD:0021214,GARD:0005081
GARD:0017357,GARD:0005081
GARD:0017360,GARD:0005087
GARD:0017359,GARD:0005087
GARD:0017358,GARD:0005087
GARD:0015144,GARD:0005120
GARD:0015145,GARD:0005120
GARD:0015523,GARD:0005135
GARD:0021137,GARD:0005140
GARD:0018836,GARD:0005140
GARD:0015116,GARD:0005184
GARD:0019696,GARD:0005201
GARD:0019695,GARD:0005201
GARD:0016922,GARD:0005201
GARD:0016148,GARD:0005243
GARD:0015057,GARD:0005243
GARD:0000402,GARD:0005243
GARD:0015819,GARD:0005258
GARD:0015189,GARD:0005279
GARD:0015817,GARD:0005279
GARD:0017393,GARD:0005392
GARD:0017392,GARD:0005392
GARD:0016217,GARD:0005404
GARD:0016216,GARD:0005404
GARD:0015122,GARD:0005404
GARD:0005436,GARD:0005435
GARD:0005437,GARD:0005435
GARD:0005438,GARD:0005435
GARD:0005439,GARD:0005435
GARD:0010043,GARD:0005435
GARD:0015404,GARD:0005435
GARD:0015573,GARD:0005435
GARD:0015863,GARD:0005435
GARD:0015890,GARD:0005435
GARD:0016370,GARD:0005435
GARD:0015514,GARD:0005440
GARD:0015241,GARD:0005440
GARD:0008497,GARD:0005440
GARD:0015813,GARD:0005442
GARD:0015242,GARD:0005442
GARD:0004684,GARD:0005442
GARD:0005513,GARD:0005445
GARD:0004737,GARD:0005445
GARD:0015984,GARD:0005456
GARD:0015279,GARD:0005461
GARD:0015243,GARD:0005461
GARD:0016307,GARD:0005467
GARD:0020503,GARD:0005476
GARD:0020502,GARD:0005476
GARD:0019614,GARD:0005476
GARD:0021218,GARD:0005488
GARD:0021217,GARD:0005488
GARD:0021416,GARD:0005494
GARD:0021415,GARD:0005494
GARD:0021414,GARD:0005494
GARD:0021413,GARD:0005494
GARD:0021412,GARD:0005494
GARD:0021411,GARD:0005494
GARD:0021410,GARD:0005494
GARD:0019690,GARD:0005494
GARD:0019688,GARD:0005494
GARD:0018689,GARD:0005494
GARD:0009444,GARD:0005494
GARD:0008257,GARD:0005494
GARD:0008254,GARD:0005494
GARD:0007914,GARD:0005494
GARD:0002035,GARD:0005494
GARD:0000069,GARD:0005494
GARD:0015521,GARD:0005520
GARD:0015444,GARD:0005520
GARD:0015396,GARD:0005520
GARD:0005522,GARD:0005520
GARD:0015642,GARD:0005524
GARD:0015641,GARD:0005524
GARD:0015245,GARD:0005524
GARD:0005523,GARD:0005525
GARD:0005520,GARD:0005525
GARD:0005519,GARD:0005525
GARD:0015559,GARD:0005528
GARD:0015778,GARD:0005534
GARD:0015780,GARD:0005534
GARD:0015998,GARD:0005534
GARD:0016861,GARD:0005575
GARD:0017074,GARD:0005575
GARD:0017075,GARD:0005575
GARD:0019576,GARD:0005575
GARD:0016014,GARD:0005595
GARD:0016157,GARD:0005597
GARD:0016029,GARD:0005597
GARD:0015247,GARD:0005597
GARD:0008178,GARD:0005597
GARD:0016152,GARD:0005623
GARD:0015126,GARD:0005623
GARD:0015464,GARD:0005648
GARD:0015463,GARD:0005648
GARD:0015065,GARD:0005648
GARD:0015685,GARD:0005661
GARD:0015160,GARD:0005666
GARD:0015278,GARD:0005666
GARD:0016426,GARD:0005666
GARD:0015239,GARD:0005667
GARD:0015591,GARD:0005667
GARD:0015772,GARD:0005667
GARD:0018039,GARD:0005671
GARD:0018040,GARD:0005671
GARD:0018041,GARD:0005671
GARD:0018042,GARD:0005671
GARD:0018043,GARD:0005671
GARD:0018044,GARD:0005671
GARD:0015871,GARD:0005691
GARD:0015705,GARD:0005694
GARD:0016385,GARD:0005694
GARD:0016374,GARD:0005694
GARD:0016368,GARD:0005694
GARD:0016342,GARD:0005694
GARD:0016311,GARD:0005694
GARD:0016306,GARD:0005694
GARD:0016298,GARD:0005694
GARD:0016252,GARD:0005694
GARD:0016231,GARD:0005694
GARD:0016229,GARD:0005694
GARD:0016221,GARD:0005694
GARD:0016196,GARD:0005694
GARD:0016176,GARD:0005694
GARD:0016138,GARD:0005694
GARD:0016135,GARD:0005694
GARD:0016119,GARD:0005694
GARD:0016101,GARD:0005694
GARD:0016032,GARD:0005694
GARD:0016011,GARD:0005694
GARD:0016004,GARD:0005694
GARD:0015988,GARD:0005694
GARD:0015965,GARD:0005694
GARD:0015923,GARD:0005694
GARD:0015810,GARD:0005694
GARD:0015767,GARD:0005694
GARD:0015766,GARD:0005694
GARD:0015738,GARD:0005694
GARD:0015725,GARD:0005694
GARD:0015724,GARD:0005694
GARD:0015720,GARD:0005694
GARD:0015716,GARD:0005694
GARD:0015715,GARD:0005694
GARD:0015709,GARD:0005694
GARD:0009149,GARD:0005694
GARD:0010376,GARD:0005694
GARD:0010377,GARD:0005694
GARD:0010378,GARD:0005694
GARD:0010379,GARD:0005694
GARD:0010380,GARD:0005694
GARD:0010381,GARD:0005694
GARD:0010382,GARD:0005694
GARD:0010383,GARD:0005694
GARD:0010384,GARD:0005694
GARD:0010385,GARD:0005694
GARD:0010386,GARD:0005694
GARD:0010387,GARD:0005694
GARD:0010388,GARD:0005694
GARD:0010389,GARD:0005694
GARD:0010390,GARD:0005694
GARD:0010391,GARD:0005694
GARD:0010392,GARD:0005694
GARD:0010393,GARD:0005694
GARD:0010394,GARD:0005694
GARD:0010395,GARD:0005694
GARD:0010396,GARD:0005694
GARD:0010397,GARD:0005694
GARD:0010398,GARD:0005694
GARD:0010400,GARD:0005694
GARD:0010401,GARD:0005694
GARD:0010402,GARD:0005694
GARD:0010403,GARD:0005694
GARD:0010404,GARD:0005694
GARD:0010405,GARD:0005694
GARD:0015110,GARD:0005694
GARD:0015111,GARD:0005694
GARD:0015230,GARD:0005694
GARD:0015231,GARD:0005694
GARD:0015310,GARD:0005694
GARD:0015508,GARD:0005694
GARD:0015571,GARD:0005694
GARD:0015593,GARD:0005694
GARD:0015629,GARD:0005694
GARD:0015662,GARD:0005694
GARD:0015665,GARD:0005694
GARD:0015677,GARD:0005694
GARD:0015678,GARD:0005694
GARD:0015679,GARD:0005694
GARD:0015682,GARD:0005694
GARD:0015700,GARD:0005694
GARD:0015701,GARD:0005694
GARD:0015702,GARD:0005694
GARD:0015704,GARD:0005694
GARD:0015232,GARD:0005699
GARD:0010517,GARD:0005701
GARD:0010281,GARD:0005701
GARD:0009626,GARD:0005701
GARD:0000455,GARD:0005708
GARD:0021310,GARD:0005714
GARD:0021746,GARD:0005714
GARD:0015823,GARD:0005724
GARD:0015030,GARD:0005724
GARD:0015274,GARD:0005725
GARD:0015775,GARD:0005739
GARD:0015842,GARD:0005739
GARD:0015941,GARD:0005739
GARD:0016049,GARD:0005739
GARD:0016142,GARD:0005739
GARD:0015033,GARD:0005740
GARD:0010614,GARD:0005758
GARD:0009412,GARD:0005758
GARD:0010681,GARD:0005770
GARD:0007860,GARD:0005770
GARD:0007486,GARD:0005770
GARD:0017572,GARD:0005774
GARD:0017573,GARD:0005774
GARD:0016774,GARD:0005785
GARD:0002432,GARD:0005785
GARD:0000625,GARD:0005785
GARD:0000624,GARD:0005785
GARD:0009874,GARD:0005786
GARD:0010496,GARD:0005786
GARD:0010498,GARD:0005786
GARD:0010499,GARD:0005786
GARD:0010500,GARD:0005786
GARD:0010501,GARD:0005786
GARD:0015138,GARD:0005786
GARD:0015269,GARD:0005786
GARD:0015322,GARD:0005786
GARD:0015540,GARD:0005786
GARD:0015663,GARD:0005786
GARD:0015733,GARD:0005786
GARD:0015841,GARD:0005786
GARD:0015964,GARD:0005786
GARD:0015980,GARD:0005786
GARD:0016068,GARD:0005786
GARD:0016113,GARD:0005786
GARD:0016262,GARD:0005786
GARD:0016265,GARD:0005786
GARD:0016425,GARD:0005786
GARD:0016427,GARD:0005786
GARD:0018619,GARD:0005786
GARD:0016932,GARD:0005791
GARD:0016931,GARD:0005791
GARD:0008349,GARD:0005791
GARD:0000645,GARD:0005791
GARD:0017431,GARD:0005797
GARD:0021387,GARD:0005797
GARD:0010597,GARD:0005803
GARD:0005692,GARD:0005803
GARD:0022255,GARD:0005808
GARD:0022254,GARD:0005808
GARD:0019577,GARD:0005810
GARD:0019578,GARD:0005810
GARD:0021732,GARD:0005810
GARD:0021733,GARD:0005810
GARD:0016201,GARD:0005816
GARD:0016200,GARD:0005816
GARD:0022389,GARD:0005826
GARD:0016665,GARD:0005826
GARD:0018723,GARD:0005828
GARD:0018722,GARD:0005828
GARD:0015113,GARD:0005839
GARD:0017129,GARD:0005847
GARD:0009795,GARD:0005847
GARD:0015752,GARD:0005856
GARD:0015141,GARD:0005862
GARD:0003521,GARD:0005864
GARD:0015755,GARD:0005865
GARD:0015512,GARD:0005865
GARD:0019129,GARD:0005867
GARD:0019128,GARD:0005867
GARD:0019127,GARD:0005867
GARD:0019126,GARD:0005867
GARD:0019125,GARD:0005867
GARD:0020590,GARD:0005870
GARD:0019102,GARD:0005870
GARD:0019101,GARD:0005870
GARD:0017737,GARD:0005870
GARD:0007876,GARD:0005870
GARD:0006389,GARD:0005870
GARD:0022253,GARD:0005871
GARD:0022252,GARD:0005871
GARD:0022251,GARD:0005871
GARD:0022483,GARD:0005893
GARD:0022482,GARD:0005893
GARD:0022308,GARD:0005893
GARD:0010508,GARD:0005893
GARD:0009659,GARD:0005893
GARD:0021901,GARD:0005898
GARD:0021783,GARD:0005898
GARD:0021445,GARD:0005898
GARD:0020134,GARD:0005898
GARD:0020129,GARD:0005898
GARD:0019354,GARD:0005898
GARD:0017989,GARD:0005898
GARD:0017840,GARD:0005898
GARD:0017778,GARD:0005898
GARD:0017553,GARD:0005898
GARD:0017111,GARD:0005898
GARD:0016869,GARD:0005898
GARD:0012720,GARD:0005898
GARD:0012199,GARD:0005898
GARD:0012162,GARD:0005898
GARD:0011915,GARD:0005898
GARD:0011906,GARD:0005898
GARD:0008433,GARD:0005898
GARD:0008432,GARD:0005898
GARD:0007148,GARD:0005898
GARD:0006161,GARD:0005898
GARD:0003889,GARD:0005898
GARD:0003884,GARD:0005898
GARD:0001358,GARD:0005898
GARD:0000371,GARD:0005898
GARD:0000101,GARD:0005898
GARD:0015089,GARD:0005900
GARD:0020709,GARD:0005907
GARD:0020708,GARD:0005907
GARD:0020707,GARD:0005907
GARD:0022195,GARD:0005979
GARD:0022194,GARD:0005979
GARD:0021071,GARD:0005980
GARD:0021070,GARD:0005980
GARD:0017438,GARD:0005984
GARD:0017437,GARD:0005984
GARD:0015889,GARD:0006003
GARD:0015128,GARD:0006003
GARD:0015256,GARD:0006011
GARD:0016009,GARD:0006011
GARD:0016130,GARD:0006011
GARD:0019291,GARD:0006015
GARD:0016629,GARD:0006015
GARD:0016140,GARD:0006027
GARD:0015498,GARD:0006027
GARD:0015497,GARD:0006027
GARD:0015150,GARD:0006027
GARD:0005629,GARD:0006027
GARD:0021954,GARD:0006034
GARD:0021952,GARD:0006034
GARD:0021951,GARD:0006034
GARD:0021797,GARD:0006034
GARD:0012444,GARD:0006034
GARD:0002589,GARD:0006034
GARD:0016395,GARD:0006100
GARD:0015736,GARD:0006100
GARD:0015294,GARD:0006100
GARD:0015177,GARD:0006100
GARD:0015176,GARD:0006100
GARD:0015175,GARD:0006100
GARD:0013070,GARD:0006102
GARD:0015567,GARD:0006104
GARD:0015566,GARD:0006104
GARD:0015565,GARD:0006104
GARD:0015467,GARD:0006104
GARD:0015042,GARD:0006104
GARD:0020660,GARD:0006114
GARD:0020659,GARD:0006114
GARD:0010623,GARD:0006118
GARD:0001415,GARD:0006122
GARD:0001417,GARD:0006122
GARD:0001420,GARD:0006122
GARD:0006027,GARD:0006122
GARD:0015072,GARD:0006124
GARD:0015820,GARD:0006124
GARD:0015821,GARD:0006124
GARD:0015822,GARD:0006124
GARD:0016023,GARD:0006124
GARD:0016170,GARD:0006124
GARD:0016254,GARD:0006124
GARD:0016287,GARD:0006124
GARD:0016347,GARD:0006124
GARD:0016358,GARD:0006124
GARD:0016379,GARD:0006124
GARD:0016443,GARD:0006124
GARD:0002984,GARD:0006140
GARD:0015184,GARD:0006140
GARD:0015668,GARD:0006140
GARD:0015669,GARD:0006140
GARD:0015670,GARD:0006140
GARD:0015671,GARD:0006140
GARD:0015836,GARD:0006140
GARD:0015990,GARD:0006140
GARD:0016141,GARD:0006140
GARD:0015258,GARD:0006161
GARD:0016250,GARD:0006161
GARD:0012484,GARD:0006194
GARD:0012483,GARD:0006194
GARD:0016450,GARD:0006202
GARD:0016463,GARD:0006202
GARD:0016464,GARD:0006202
GARD:0016465,GARD:0006202
GARD:0016470,GARD:0006202
GARD:0019911,GARD:0006209
GARD:0019910,GARD:0006209
GARD:0021388,GARD:0006224
GARD:0019700,GARD:0006224
GARD:0019699,GARD:0006224
GARD:0010824,GARD:0006224
GARD:0020042,GARD:0006225
GARD:0020043,GARD:0006225
GARD:0020162,GARD:0006226
GARD:0020161,GARD:0006226
GARD:0019134,GARD:0006227
GARD:0017571,GARD:0006227
GARD:0017432,GARD:0006227
GARD:0017140,GARD:0006227
GARD:0017120,GARD:0006227
GARD:0008480,GARD:0006227
GARD:0004017,GARD:0006227
GARD:0001639,GARD:0006227
GARD:0000774,GARD:0006227
GARD:0000413,GARD:0006227
GARD:0000247,GARD:0006227
GARD:0000049,GARD:0006227
GARD:0017685,GARD:0006236
GARD:0009756,GARD:0006236
GARD:0009755,GARD:0006236
GARD:0016828,GARD:0006237
GARD:0016827,GARD:0006237
GARD:0020994,GARD:0006242
GARD:0020993,GARD:0006242
GARD:0012796,GARD:0006258
GARD:0010144,GARD:0006258
GARD:0009907,GARD:0006263
GARD:0022374,GARD:0006267
GARD:0022373,GARD:0006267
GARD:0022372,GARD:0006267
GARD:0008283,GARD:0006274
GARD:0010241,GARD:0006274
GARD:0015039,GARD:0006274
GARD:0015275,GARD:0006274
GARD:0015390,GARD:0006274
GARD:0015561,GARD:0006274
GARD:0015562,GARD:0006274
GARD:0015568,GARD:0006274
GARD:0015569,GARD:0006274
GARD:0015570,GARD:0006274
GARD:0015644,GARD:0006274
GARD:0015645,GARD:0006274
GARD:0015879,GARD:0006274
GARD:0015985,GARD:0006274
GARD:0016030,GARD:0006274
GARD:0016227,GARD:0006274
GARD:0016228,GARD:0006274
GARD:0016338,GARD:0006274
GARD:0016339,GARD:0006274
GARD:0016340,GARD:0006274
GARD:0009966,GARD:0006288
GARD:0010691,GARD:0006288
GARD:0010763,GARD:0006288
GARD:0015290,GARD:0006295
GARD:0003100,GARD:0006317
GARD:0022358,GARD:0006317
GARD:0021451,GARD:0006317
GARD:0021408,GARD:0006317
GARD:0019683,GARD:0006317
GARD:0019512,GARD:0006317
GARD:0018943,GARD:0006317
GARD:0018763,GARD:0006317
GARD:0017776,GARD:0006317
GARD:0017703,GARD:0006317
GARD:0017384,GARD:0006317
GARD:0017199,GARD:0006317
GARD:0017198,GARD:0006317
GARD:0016903,GARD:0006317
GARD:0016682,GARD:0006317
GARD:0016681,GARD:0006317
GARD:0016680,GARD:0006317
GARD:0016679,GARD:0006317
GARD:0016649,GARD:0006317
GARD:0016624,GARD:0006317
GARD:0016607,GARD:0006317
GARD:0016578,GARD:0006317
GARD:0012109,GARD:0006317
GARD:0010905,GARD:0006317
GARD:0010526,GARD:0006317
GARD:0010367,GARD:0006317
GARD:0010366,GARD:0006317
GARD:0010163,GARD:0006317
GARD:0009936,GARD:0006317
GARD:0009723,GARD:0006317
GARD:0009705,GARD:0006317
GARD:0009146,GARD:0006317
GARD:0008550,GARD:0006317
GARD:0008509,GARD:0006317
GARD:0008416,GARD:0006317
GARD:0007799,GARD:0006317
GARD:0007239,GARD:0006317
GARD:0006996,GARD:0006317
GARD:0006984,GARD:0006317
GARD:0006778,GARD:0006317
GARD:0006571,GARD:0006317
GARD:0006457,GARD:0006317
GARD:0006290,GARD:0006317
GARD:0005595,GARD:0006317
GARD:0005587,GARD:0006317
GARD:0005267,GARD:0006317
GARD:0005266,GARD:0006317
GARD:0005231,GARD:0006317
GARD:0005199,GARD:0006317
GARD:0005125,GARD:0006317
GARD:0005029,GARD:0006317
GARD:0004436,GARD:0006317
GARD:0004427,GARD:0006317
GARD:0004369,GARD:0006317
GARD:0004364,GARD:0006317
GARD:0004121,GARD:0006317
GARD:0004054,GARD:0006317
GARD:0004051,GARD:0006317
GARD:0003912,GARD:0006317
GARD:0003704,GARD:0006317
GARD:0003128,GARD:0006317
GARD:0003113,GARD:0006317
GARD:0000066,GARD:0006317
GARD:0000076,GARD:0006317
GARD:0000080,GARD:0006317
GARD:0000117,GARD:0006317
GARD:0000143,GARD:0006317
GARD:0000159,GARD:0006317
GARD:0000237,GARD:0006317
GARD:0000265,GARD:0006317
GARD:0000277,GARD:0006317
GARD:0000280,GARD:0006317
GARD:0000288,GARD:0006317
GARD:0000290,GARD:0006317
GARD:0000292,GARD:0006317
GARD:0000305,GARD:0006317
GARD:0000310,GARD:0006317
GARD:0000359,GARD:0006317
GARD:0000375,GARD:0006317
GARD:0000378,GARD:0006317
GARD:0000400,GARD:0006317
GARD:0000469,GARD:0006317
GARD:0000497,GARD:0006317
GARD:0000604,GARD:0006317
GARD:0000605,GARD:0006317
