Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
1.96777649668708e-05,23,1831,2.932840313,GO:1902680 positive regulation of RNA biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:1902680, IKBKB  CCNT1  STAT3  SIRT1  NAMPT  EGFR  JAK2  CDK2  SMO  RAF1  PIM1  CCNA2  DRD2  DRD3  RET  INSR  SRC  TLR9  MAPK3  ERBB2  RPS6KA3  FGFR2  ABL1
1.9798373614951e-05,6,88,15.91906308,GO:0048041 focal adhesion assembly , http://amigo.geneontology.org/amigo/term/GO:0048041, ROCK1  SRC  PTK2  ABL1  TEK  ROCK2
1.99284727593024e-05,4,22,42.45083488,GO:0044321 response to leptin , http://amigo.geneontology.org/amigo/term/GO:0044321, STAT3  CCND1  SIRT1  CCNA2
1.99284727593024e-05,7,138,11.8431677,GO:0071887 leukocyte apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0071887, AXL  SIRT1  PIK3CB  MERTK  PIK3CD  JAK3  CTSL
1.9984697227772e-05,13,614,4.94337898,GO:0007423 sensory organ development , http://amigo.geneontology.org/amigo/term/GO:0007423, ACHE  MAPK1  MAPK3  PDGFRB  PDGFRA  CCNA2  EGFR  DRD2  MERTK  RET  STAT3  FGFR2  FLT1
2.02370706927203e-05,39,4425,2.057786233,GO:0034654 nucleobase-containing compound biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0034654, BRD9  SIRT1  IKBKB  NAMPT  CCNT1  CDK5  STAT3  TLR9  CCND1  PIM1  EGFR  POLR1A  ACACB  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  MAPK1  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  PDGFRB  MAPK9  ABL1  MAPK10  CDK4
2.08876739036088e-05,10,345,6.767524401,GO:0042063 gliogenesis , http://amigo.geneontology.org/amigo/term/GO:0042063, CDK5  ABL1  MAPK1  MAPK3  SMO  ERBB2  STAT3  CDK5R1  DRD3  CDK1
2.08876739036088e-05,6,89,15.7401972,GO:0046620 regulation of organ growth , http://amigo.geneontology.org/amigo/term/GO:0046620, PIM1  ACACB  SMO  CDK1  MAPK11  FGFR2
2.09058804635055e-05,31,3057,2.36763734,GO:0010605 negative regulation of macromolecule metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010605, SIRT1  FKBP1A  ABL1  CCND1  CDK2  EGFR  AXL  STAT3  RPS6KA3  TLR9  PIK3CB  ROCK1  ACACB  CCNE1  SMO  DRD2  DRD3  MERTK  CDK5  CDK1  SRC  ROCK2  LGMN  MMP9  IKBKB  PLK1  CDK5R1  FGFR2  JAK3  SLC8A1  RAF1
2.1233030517331e-05,5,50,23.34795918,GO:0030574 collagen catabolic process , http://amigo.geneontology.org/amigo/term/GO:0030574, MMP9  MMP1  CTSL  CTSK  CTSS
2.1233030517331e-05,5,50,23.34795918,GO:0045737 positive regulation of cyclin-dependent protein serine/threonine kinase activity , http://amigo.geneontology.org/amigo/term/GO:0045737, CDK5R1  CCND1  CCNT1  SRC  EGFR
2.1233030517331e-05,5,50,23.34795918,GO:0048538 thymus development , http://amigo.geneontology.org/amigo/term/GO:0048538, ABL1  MAPK1  MAPK3  RAF1  BRAF
2.25817955916184e-05,9,271,7.753934784,GO:0071559 response to transforming growth factor beta , http://amigo.geneontology.org/amigo/term/GO:0071559, FKBP1A  SIRT1  PTK2  FGFR2  ROCK1  ABL1  SRC  STAT3  ROCK2
2.32240578189e-05,9,272,7.725427671,GO:0030595 leukocyte chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0030595, LGMN  FLT1  PLA2G7  SYK  MAPK1  MAPK3  PTK2  PIK3CG  PIK3CD
2.34472487179465e-05,6,91,15.3942588,GO:0048145 regulation of fibroblast proliferation , http://amigo.geneontology.org/amigo/term/GO:0048145, PDGFRA  ABL1  PDGFRB  CCNA2  EGFR  CDK4
2.35083809292282e-05,7,142,11.50955734,GO:0001936 regulation of endothelial cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0001936, STAT3  FGFR1  FLT1  PIK3CD  FLT4  SIRT1  TEK
2.56335142683436e-05,36,3936,2.135484072,GO:0006351 transcription DNA-templated , http://amigo.geneontology.org/amigo/term/GO:0006351, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  POLR1A  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
2.56335142683436e-05,37,4112,2.100862086,GO:0051252 regulation of RNA metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051252, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  ROCK1  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  ROCK2  MAPK9  ABL1  MAPK10  CDK4
2.57359854697229e-05,36,3937,2.134941658,GO:0097659 nucleic acid-templated transcription , http://amigo.geneontology.org/amigo/term/GO:0097659, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  POLR1A  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
2.66169280724553e-05,9,277,7.585979518,GO:0097529 myeloid leukocyte migration , http://amigo.geneontology.org/amigo/term/GO:0097529, LGMN  FLT1  PLA2G7  SYK  MAPK1  MAPK3  PTK2  PIK3CG  PIK3CD
2.70660559138902e-05,8,207,9.023365868,GO:0046631 alpha-beta T cell activation , http://amigo.geneontology.org/amigo/term/GO:0046631, ITK  SYK  JAK2  ABL1  BRAF  STAT3  JAK3  CTSL
2.77641696681633e-05,5,53,22.02637659,GO:0010676 positive regulation of cellular carbohydrate metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010676, SIRT1  INSR  DGAT2  PTAFR  SRC
2.77641696681633e-05,6,94,14.90295267,GO:0019915 lipid storage , http://amigo.geneontology.org/amigo/term/GO:0019915, SCARB1  DGAT2  ACACB  SIRT1  CPT1A  SOAT1
2.77641696681633e-05,8,208,8.979984301,GO:0043393 regulation of protein binding , http://amigo.geneontology.org/amigo/term/GO:0043393, ROCK1  FKBP1A  MMP9  MAPK3  CDK5  PLK1  SRC  ABL1
2.77641696681633e-05,8,208,8.979984301,GO:0050851 antigen receptor-mediated signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0050851, ITK  SYK  LCK  ABL1  MAPK1  BRAF  IKBKB  PIK3CD
2.77641696681633e-05,5,53,22.02637659,GO:0060324 face development , http://amigo.geneontology.org/amigo/term/GO:0060324, MAPK1  MAPK3  RAF1  PDGFRA  BRAF
2.78035051628665e-05,11,444,5.784404302,GO:0046486 glycerolipid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0046486, PIK3CB  DGAT2  LIPG  PIK3CG  PIK3CD  PLA2G7  SCARB1  SIRT1  CPT1A  FAAH  PDGFRB
2.85070432258799e-05,36,3957,2.124150949,GO:0032774 RNA biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0032774, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  POLR1A  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
3.01199071600508e-05,39,4503,2.022141701,GO:0018130 heterocycle biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0018130, BRD9  SIRT1  IKBKB  NAMPT  CCNT1  CDK5  STAT3  TLR9  CCND1  PIM1  EGFR  POLR1A  ACACB  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  MAPK1  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  PDGFRB  MAPK9  ABL1  MAPK10  CDK4
3.01275476591073e-05,5,54,21.61848073,GO:1904031 positive regulation of cyclin-dependent protein kinase activity , http://amigo.geneontology.org/amigo/term/GO:1904031, CDK5R1  CCND1  CCNT1  SRC  EGFR
3.09382393773491e-05,35,3797,2.152169006,GO:0006355 regulation of transcription DNA-templated , http://amigo.geneontology.org/amigo/term/GO:0006355, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
3.10650899292241e-05,35,3798,2.151602347,GO:1903506 regulation of nucleic acid-templated transcription , http://amigo.geneontology.org/amigo/term/GO:1903506, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
3.12558360249103e-05,7,149,10.96883988,GO:0006639 acylglycerol metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006639, DGAT2  LIPG  SCARB1  SIRT1  PIK3CG  CPT1A  FAAH
3.15407272981984e-05,39,4513,2.017660997,GO:0019438 aromatic compound biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0019438, BRD9  SIRT1  IKBKB  NAMPT  CCNT1  CDK5  STAT3  TLR9  CCND1  PIM1  EGFR  POLR1A  ACACB  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  MAPK1  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  PDGFRB  MAPK9  ABL1  MAPK10  CDK4
3.25020195295222e-05,7,150,10.89571429,GO:0006638 neutral lipid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006638, DGAT2  LIPG  SCARB1  SIRT1  PIK3CG  CPT1A  FAAH
3.25020195295222e-05,5,55,21.22541744,GO:0048010 vascular endothelial growth factor receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0048010, FLT4  FLT1  AXL  PTK2  SRC
3.25020195295222e-05,5,55,21.22541744,GO:1904645 response to amyloid-beta , http://amigo.geneontology.org/amigo/term/GO:1904645, LGMN  MMP9  CDK5  GRM5  BACE1
3.25020195295222e-05,35,3807,2.146515817,GO:2001141 regulation of RNA biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:2001141, BRD9  SIRT1  IKBKB  CCNT1  CDK5  STAT3  TLR9  NAMPT  CCND1  PIM1  EGFR  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  MAPK9  ABL1  MAPK10  CDK4
3.43527575927675e-05,6,98,14.29466889,GO:0001938 positive regulation of endothelial cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0001938, STAT3  FGFR1  PIK3CD  FLT4  SIRT1  TEK
3.43527575927675e-05,6,98,14.29466889,GO:0007044 cell-substrate junction assembly , http://amigo.geneontology.org/amigo/term/GO:0007044, ROCK1  SRC  PTK2  ABL1  TEK  ROCK2
3.44116556764169e-05,8,215,8.68761272,GO:0010952 positive regulation of peptidase activity , http://amigo.geneontology.org/amigo/term/GO:0010952, LGMN  LCK  JAK2  STAT3  SIRT1  ROCK2  SYK  RET
3.47987787264217e-05,11,456,5.632183136,GO:0045936 negative regulation of phosphate metabolic process , http://amigo.geneontology.org/amigo/term/GO:0045936, FKBP1A  SIRT1  ABL1  PIK3CB  ROCK1  DRD2  STAT3  ROCK2  IKBKB  PLK1  SLC8A1
3.49618451574345e-05,7,152,10.75234962,GO:0055123 digestive system development , http://amigo.geneontology.org/amigo/term/GO:0055123, SRC  SMO  PDGFRA  EGFR  INSR  FGFR2  RET
3.51922730378872e-05,8,216,8.64739229,GO:0007623 circadian rhythm , http://amigo.geneontology.org/amigo/term/GO:0007623, MAPK9  SIRT1  NAMPT  DRD2  DRD3  CDK1  MAPK10  ROCK2
3.51922730378872e-05,10,369,6.327360212,GO:0010506 regulation of autophagy , http://amigo.geneontology.org/amigo/term/GO:0010506, SIRT1  STAT3  MAPK3  TLR9  ROCK1  CAPN1  CDK5R1  PIK3CB  ABL1  CDK5
3.51922730378872e-05,11,457,5.619858884,GO:0010563 negative regulation of phosphorus metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010563, FKBP1A  SIRT1  ABL1  PIK3CB  ROCK1  DRD2  STAT3  ROCK2  IKBKB  PLK1  SLC8A1
3.51922730378872e-05,11,457,5.619858884,GO:0034329 cell junction assembly , http://amigo.geneontology.org/amigo/term/GO:0034329, ROCK1  ROCK2  GABRA1  DRD2  CDK5  SRC  PTK2  ABL1  IKBKB  TEK  ACHE
3.61543728573354e-05,7,153,10.68207283,GO:0035051 cardiocyte differentiation , http://amigo.geneontology.org/amigo/term/GO:0035051, MAPK1  MAPK3  PDGFRA  CDK1  EGFR  PDGFRB  SLC8A1
3.66555621318109e-05,4,26,35.91993721,GO:0001779 natural killer cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0001779, AXL  TYRO3  MERTK  PIK3CD
3.78847222929226e-05,6,100,14.00877551,GO:0043279 response to alkaloid , http://amigo.geneontology.org/amigo/term/GO:0043279, CPT1A  CCNA2  DRD2  DRD3  CDK5  SLC8A1
3.86559159146217e-05,8,219,8.528934862,GO:0052126 movement in host environment , http://amigo.geneontology.org/amigo/term/GO:0052126, CTSL  SCARB1  TYRO3  EGFR  CDK1  AXL  INSR  SRC
3.90871849717165e-05,7,155,10.54423963,GO:0010675 regulation of cellular carbohydrate metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010675, SIRT1  INSR  DGAT2  ACACB  STAT3  PTAFR  SRC
4.05457265424152e-05,7,156,10.47664835,GO:0043524 negative regulation of neuron apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043524, ROCK1  TYRO3  JAK2  CCND1  BRAF  AXL  LGMN
4.05457265424152e-05,7,156,10.47664835,GO:0048660 regulation of smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0048660, FGFR2  JAK2  NPY5R  PTAFR  SRC  MMP9  PDGFRB
4.05457265424152e-05,7,156,10.47664835,GO:0050921 positive regulation of chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0050921, FGFR1  LGMN  PLA2G7  MAPK1  MAPK3  PTK2  PDGFRB
4.08386759285995e-05,5,58,20.12755102,GO:0048008 platelet-derived growth factor receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0048008, PDGFRB  PDGFRA  JAK2  ABL1  SRC
4.08386759285995e-05,13,662,4.584946667,GO:0120039 plasma membrane bounded cell projection morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0120039, SMO  TNIK  CDK5  CDK5R1  ERBB2  DRD2  BRAF  RET  ROCK1  ABL1  SRC  FGFR2  PTK2
4.21498425971354e-05,4,27,34.58956916,GO:0038095 Fc-epsilon receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0038095, MAPK9  IKBKB  MAPK10  SYK
4.25923385190215e-05,14,772,4.234085862,GO:0009617 response to bacterium , http://amigo.geneontology.org/amigo/term/GO:0009617, SCARB1  AXL  FGFR2  JAK2  ABL1  MAPK1  MAPK3  CDK4  PTGER1  SYK  PTAFR  RPS6KA3  SRC  TLR9
4.40395875744115e-05,13,667,4.550576752,GO:0048858 cell projection morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0048858, SMO  TNIK  CDK5  CDK5R1  ERBB2  DRD2  BRAF  RET  ROCK1  ABL1  SRC  FGFR2  PTK2
4.46934793606294e-05,11,470,5.464415979,GO:0006816 calcium ion transport , http://amigo.geneontology.org/amigo/term/GO:0006816, DRD2  DRD3  SLC8A1  FKBP1A  TLR9  ABL1  JAK3  PIK3CG  CDK5  PDGFRB  LCK
4.51142055181022e-05,10,381,6.128073277,GO:0007265 Ras protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0007265, ROCK1  ROCK2  PIK3CB  PIK3CG  PDGFRB  SRC  CDK2  CCNA2  ABL1  RAF1
4.54286909894366e-05,11,471,5.452814247,GO:0009314 response to radiation , http://amigo.geneontology.org/amigo/term/GO:0009314, MMP9  CCND1  EGFR  MMP1  SIRT1  DRD2  BRAF  CDK5  BACE1  MAPK10  DRD3
4.59935831263177e-05,8,225,8.301496599,GO:0048738 cardiac muscle tissue development , http://amigo.geneontology.org/amigo/term/GO:0048738, PIM1  PDGFRA  CDK1  MAPK11  FGFR2  FKBP1A  PDGFRB  SLC8A1
4.6216080882193e-05,6,104,13.46997645,GO:0150115 cell-substrate junction organization , http://amigo.geneontology.org/amigo/term/GO:0150115, ROCK1  SRC  PTK2  ABL1  TEK  ROCK2
4.69102368830235e-05,7,160,10.21473214,GO:0048659 smooth muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0048659, FGFR2  JAK2  NPY5R  PTAFR  SRC  MMP9  PDGFRB
4.78796615590595e-05,14,781,4.18529358,GO:0010564 regulation of cell cycle process , http://amigo.geneontology.org/amigo/term/GO:0010564, CDC25B  CCND1  TTK  CDK2  PLK1  CDK1  SIRT1  CDK4  ROCK2  DRD3  INSR  EGFR  DRD2  PDGFRB
4.80020154217298e-05,4,28,33.35422741,GO:0002433 immune response-regulating cell surface receptor signaling pathway involved in phagocytosis , http://amigo.geneontology.org/amigo/term/GO:0002433, ABL1  SYK  PTK2  SRC
4.80020154217298e-05,4,28,33.35422741,GO:0038096 Fc-gamma receptor signaling pathway involved in phagocytosis , http://amigo.geneontology.org/amigo/term/GO:0038096, ABL1  SYK  PTK2  SRC
4.86266658152113e-05,9,302,6.958001081,GO:0044262 cellular carbohydrate metabolic process , http://amigo.geneontology.org/amigo/term/GO:0044262, SIRT1  INSR  DGAT2  ACACB  STAT3  PTAFR  PFKFB3  SRC  BRAF
4.87725753143172e-05,12,572,4.898173255,GO:0048871 multicellular organismal homeostasis , http://amigo.geneontology.org/amigo/term/GO:0048871, SRC  ACACB  ACHE  JAK2  SMO  CTSK  DRD2  SYK  STAT3  TLR9  SIRT1  SCD
4.96368119363247e-05,10,386,6.048694089,GO:0051098 regulation of binding , http://amigo.geneontology.org/amigo/term/GO:0051098, ROCK1  FKBP1A  MMP9  JAK2  MAPK3  SMO  CDK5  PLK1  SRC  ABL1
5.0238667138292e-05,7,162,10.08862434,GO:0050852 T cell receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0050852, ITK  ABL1  MAPK1  BRAF  LCK  IKBKB  PIK3CD
5.32127115971215e-05,11,480,5.35057398,GO:1903829 positive regulation of protein localization , http://amigo.geneontology.org/amigo/term/GO:1903829, ERBB2  EGFR  JAK2  SMO  CDK5  CDK1  CDK5R1  SRC  ROCK2  ACHE  PLK1
5.47803106329601e-05,4,29,32.20408163,GO:0010971 positive regulation of G2/M transition of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0010971, CDC25B  CCND1  CDK4  CDK1
5.47803106329601e-05,4,29,32.20408163,GO:0030878 thyroid gland development , http://amigo.geneontology.org/amigo/term/GO:0030878, MAPK1  MAPK3  RAF1  BRAF
5.47874287740599e-05,5,62,18.82899934,GO:0060420 regulation of heart growth , http://amigo.geneontology.org/amigo/term/GO:0060420, PIM1  ACACB  CDK1  MAPK11  FGFR2
5.52260877968436e-05,16,1025,3.644559482,GO:0044087 regulation of cellular component biogenesis , http://amigo.geneontology.org/amigo/term/GO:0044087, ROCK1  ROCK2  CDK2  RAF1  PLK1  MMP1  MAPK9  BRAF  SRC  PTK2  ABL1  IKBKB  TEK  SYK  SIRT3  CDK5R1
5.60038606721532e-05,6,108,12.97108844,GO:0010389 regulation of G2/M transition of mitotic cell cycle , http://amigo.geneontology.org/amigo/term/GO:0010389, CDC25B  CDK2  CDK1  CCND1  CDK4  PLK1
5.73682894820971e-05,13,686,4.42454037,GO:0032990 cell part morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0032990, SMO  TNIK  CDK5  CDK5R1  ERBB2  DRD2  BRAF  RET  ROCK1  ABL1  SRC  FGFR2  PTK2
5.88459366354679e-05,6,109,12.85208762,GO:0032963 collagen metabolic process , http://amigo.geneontology.org/amigo/term/GO:0032963, MMP9  MMP1  CTSL  CTSK  CTSS  PDGFRB
5.89238901452583e-05,12,584,4.79752586,GO:0044057 regulation of system process , http://amigo.geneontology.org/amigo/term/GO:0044057, SLC8A1  TBXAS1  JAK2  ABL1  FAAH  DRD2  DRD3  PTAFR  SRC  ROCK1  ROCK2  PIK3CG
5.95002628079427e-05,10,395,5.910875743,GO:2001233 regulation of apoptotic signaling pathway , http://amigo.geneontology.org/amigo/term/GO:2001233, SRC  MAPK9  PIK3CB  SIRT1  JAK2  RAF1  MMP9  RET  LCK  FGFR1
6.24430843989945e-05,7,168,9.728316327,GO:0048639 positive regulation of developmental growth , http://amigo.geneontology.org/amigo/term/GO:0048639, PIM1  ACACB  SMO  DRD2  CDK1  INSR  FGFR2
6.24430843989945e-05,17,1160,3.421683673,GO:0051248 negative regulation of protein metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051248, FKBP1A  SIRT1  ABL1  EGFR  RPS6KA3  PIK3CB  ROCK1  DRD2  CDK5  ROCK2  MMP9  IKBKB  PLK1  SRC  JAK3  SLC8A1  RAF1
6.29478703388912e-05,9,313,6.713470692,GO:0060485 mesenchyme development , http://amigo.geneontology.org/amigo/term/GO:0060485, FGFR2  ROCK1  MAPK1  MAPK3  PDGFRB  SMO  RET  FGFR1  ROCK2
6.70277097316829e-05,7,170,9.613865546,GO:0045766 positive regulation of angiogenesis , http://amigo.geneontology.org/amigo/term/GO:0045766, FLT1  TEK  SIRT1  ABL1  STAT3  JAK1  PIK3CD
6.70277097316829e-05,7,170,9.613865546,GO:1904018 positive regulation of vasculature development , http://amigo.geneontology.org/amigo/term/GO:1904018, FLT1  TEK  SIRT1  ABL1  STAT3  JAK1  PIK3CD
6.76903094470834e-05,5,65,17.9599686,GO:0014855 striated muscle cell proliferation , http://amigo.geneontology.org/amigo/term/GO:0014855, PIM1  JAK2  CDK1  MAPK11  FGFR2
6.76903094470834e-05,6,112,12.50783528,GO:2000106 regulation of leukocyte apoptotic process , http://amigo.geneontology.org/amigo/term/GO:2000106, AXL  SIRT1  PIK3CB  MERTK  PIK3CD  JAK3
6.86410508698042e-05,3,10,70.04387755,GO:0010359 regulation of anion channel activity , http://amigo.geneontology.org/amigo/term/GO:0010359, PTAFR  GRM5  ABCB1
6.86410508698042e-05,39,4676,1.947327648,GO:1901362 organic cyclic compound biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:1901362, BRD9  SIRT1  IKBKB  NAMPT  CCNT1  CDK5  STAT3  TLR9  CCND1  PIM1  EGFR  POLR1A  ACACB  JAK2  MAPK3  CCNE1  CDK2  SMO  RAF1  CCNA2  DRD2  DRD3  RET  GRM5  PTAFR  INSR  SRC  MAPK1  ERBB2  SYK  PLK1  CDK5R1  RPS6KA3  FGFR2  PDGFRB  MAPK9  ABL1  MAPK10  CDK4
6.86410508698042e-05,3,10,70.04387755,GO:1903347 negative regulation of bicellular tight junction assembly , http://amigo.geneontology.org/amigo/term/GO:1903347, ROCK1  ROCK2  IKBKB
6.94611746615723e-05,10,403,5.793538259,GO:0050727 regulation of inflammatory response , http://amigo.geneontology.org/amigo/term/GO:0050727, TLR9  JAK2  TYRO3  PIK3CG  NPY5R  MMP9  TEK  PLA2G7  SYK  SRC
6.95222255989071e-05,4,31,30.12639895,GO:0032878 regulation of establishment or maintenance of cell polarity , http://amigo.geneontology.org/amigo/term/GO:0032878, ABL1  TEK  ROCK1  ROCK2
6.95222255989071e-05,8,240,7.782653061,GO:0051701 biological process involved in interaction with host , http://amigo.geneontology.org/amigo/term/GO:0051701, CTSL  SCARB1  TYRO3  EGFR  CDK1  AXL  INSR  SRC
7.15171702303507e-05,8,241,7.750359895,GO:0050920 regulation of chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0050920, FGFR1  LGMN  PLA2G7  MAPK1  MAPK3  PTK2  PDGFRA  PDGFRB
7.35728714829676e-05,8,242,7.718333614,GO:0014706 striated muscle tissue development , http://amigo.geneontology.org/amigo/term/GO:0014706, PIM1  PDGFRA  CDK1  MAPK11  FGFR2  FKBP1A  PDGFRB  SLC8A1
7.37421845043336e-05,6,114,12.28839957,GO:0006641 triglyceride metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006641, DGAT2  LIPG  SCARB1  SIRT1  PIK3CG  CPT1A
7.57498361617256e-05,11,501,5.126298424,GO:0031331 positive regulation of cellular catabolic process , http://amigo.geneontology.org/amigo/term/GO:0031331, SIRT1  MAPK9  ROCK1  MAPK3  CPT1A  TLR9  PLK1  INSR  ROCK2  PTK2  PIK3CB
