Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway,URL,Genes
0.006899989,3,51,13.32615026,GO:0007632 visual behavior , http://amigo.geneontology.org/amigo/term/GO:0007632, BRAF  CDK5  DRD1
0.006899989,4,111,8.163767728,GO:0090263 positive regulation of canonical Wnt signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0090263, TNKS2  CSNK1G2  CSNK1D  EGFR
0.006899989,3,51,13.32615026,GO:1903793 positive regulation of anion transport , http://amigo.geneontology.org/amigo/term/GO:1903793, CFTR  PTAFR  ABCB1
0.006984288,7,381,4.162235909,GO:0007265 Ras protein signal transduction , http://amigo.geneontology.org/amigo/term/GO:0007265, GPR55  JUN  NTRK1  PIK3CG  CDK2  CCNA2  ABL1
0.007024211,5,189,5.993242181,GO:0072331 signal transduction by p53 class mediator , http://amigo.geneontology.org/amigo/term/GO:0072331, SIRT1  BDKRB2  AURKA  AURKB  MTOR
0.007089574,12,1002,2.713108437,GO:0051093 negative regulation of developmental process , http://amigo.geneontology.org/amigo/term/GO:0051093, GPR55  SIRT1  LGMN  MMP9  CCND1  SMO  ERBB2  CDK5  MAPK11  RORB  TEK  EGFR
0.007172418,5,190,5.961698801,GO:0044409 entry into host , http://amigo.geneontology.org/amigo/term/GO:0044409, CTSL  EGFR  CDK1  INSR  GRK2
0.00719154,3,52,13.06987814,GO:0032309 icosanoid secretion , http://amigo.geneontology.org/amigo/term/GO:0032309, BDKRB2  SYK  PLA2G2A
0.00719154,3,52,13.06987814,GO:0032968 positive regulation of transcription elongation from RNA polymerase II promoter , http://amigo.geneontology.org/amigo/term/GO:0032968, BRD4  CCNT1  CDK9
0.00719154,3,52,13.06987814,GO:0033046 negative regulation of sister chromatid segregation , http://amigo.geneontology.org/amigo/term/GO:0033046, TTK  AURKB  CCNB1
0.00719154,3,52,13.06987814,GO:0033048 negative regulation of mitotic sister chromatid segregation , http://amigo.geneontology.org/amigo/term/GO:0033048, TTK  AURKB  CCNB1
0.00719154,3,52,13.06987814,GO:0043392 negative regulation of DNA binding , http://amigo.geneontology.org/amigo/term/GO:0043392, JUN  JAK2  SMO
0.00719154,3,52,13.06987814,GO:0098926 postsynaptic signal transduction , http://amigo.geneontology.org/amigo/term/GO:0098926, JAK2  CDK5R1  GRK2
0.00719154,3,52,13.06987814,GO:1902100 negative regulation of metaphase/anaphase transition of cell cycle , http://amigo.geneontology.org/amigo/term/GO:1902100, TTK  AURKB  CCNB1
0.00719154,3,52,13.06987814,GO:2000816 negative regulation of mitotic sister chromatid separation , http://amigo.geneontology.org/amigo/term/GO:2000816, TTK  AURKB  CCNB1
0.007247005,5,191,5.930485719,GO:0007254 JNK cascade , http://amigo.geneontology.org/amigo/term/GO:0007254, MAPK9  IGF1R  TAOK3  MMP8  EGFR
0.007247005,4,113,8.019276264,GO:0046822 regulation of nucleocytoplasmic transport , http://amigo.geneontology.org/amigo/term/GO:0046822, JAK2  SMO  CDK5  CDK1
0.007247005,4,113,8.019276264,GO:1905477 positive regulation of protein localization to membrane , http://amigo.geneontology.org/amigo/term/GO:1905477, ERBB2  EGFR  CDK5  CDK5R1
0.007404626,12,1009,2.694286079,GO:0043436 oxoacid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0043436, FAAH  FASN  MTOR  DGAT2  MGLL  SIRT1  ICMT  SYK  INSR  SLC2A3  SLC2A1  MAPKAPK2
0.007462481,4,114,7.948931735,GO:0006641 triglyceride metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006641, DGAT2  MGLL  SIRT1  PIK3CG
0.007537903,3,53,12.82327667,GO:0030857 negative regulation of epithelial cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0030857, MMP9  CCND1  SMO
0.007537903,3,53,12.82327667,GO:0045429 positive regulation of nitric oxide biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0045429, JAK2  MMP8  INSR
0.007646109,2,14,32.36350778,GO:0047484 regulation of response to osmotic stress , http://amigo.geneontology.org/amigo/term/GO:0047484, BDKRB2  ABCB1
0.007646109,2,14,32.36350778,GO:0051547 regulation of keratinocyte migration , http://amigo.geneontology.org/amigo/term/GO:0051547, MMP9  MTOR
0.007646109,2,14,32.36350778,GO:0061029 eyelid development in camera-type eye , http://amigo.geneontology.org/amigo/term/GO:0061029, EGFR  JUN
0.007648272,4,115,7.87981059,GO:0010522 regulation of calcium ion transport into cytosol , http://amigo.geneontology.org/amigo/term/GO:0010522, FKBP1A  DRD1  ABL1  SLC8A1
0.007648272,6,286,4.752682961,GO:0051924 regulation of calcium ion transport , http://amigo.geneontology.org/amigo/term/GO:0051924, FKBP1A  DRD1  ABL1  PIK3CG  CDK5  SLC8A1
0.007659894,8,501,3.617477915,GO:0031331 positive regulation of cellular catabolic process , http://amigo.geneontology.org/amigo/term/GO:0031331, CSNK1D  MTOR  SIRT1  CSNK1A1  TBK1  MAPK9  AURKA  INSR
0.007837503,5,195,5.80883473,GO:2000058 regulation of ubiquitin-dependent protein catabolic process , http://amigo.geneontology.org/amigo/term/GO:2000058, CSNK1D  CSNK1A1  MAPK9  AURKA  CDK2
0.007839302,4,116,7.811881188,GO:0008286 insulin receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0008286, SIRT1  INSR  CDK4  IGF1R
0.007839302,3,54,12.58580858,GO:0033028 myeloid cell apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0033028, SIRT1  PIK3CD  CTSL
0.007839302,3,54,12.58580858,GO:0043687 post-translational protein modification , http://amigo.geneontology.org/amigo/term/GO:0043687, ICMT  JAK2  AURKB
0.007839302,3,54,12.58580858,GO:0048013 ephrin receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0048013, CDK5R1  NTRK1  MMP9
0.007839302,3,54,12.58580858,GO:0051985 negative regulation of chromosome segregation , http://amigo.geneontology.org/amigo/term/GO:0051985, TTK  AURKB  CCNB1
0.007839302,3,54,12.58580858,GO:1905819 negative regulation of chromosome separation , http://amigo.geneontology.org/amigo/term/GO:1905819, TTK  AURKB  CCNB1
0.007841521,6,288,4.719678218,GO:1903532 positive regulation of secretion by cell , http://amigo.geneontology.org/amigo/term/GO:1903532, SYK  CFTR  JAK2  CDK5  PTAFR  GRK2
0.007942804,5,196,5.779197818,GO:0015698 inorganic anion transport , http://amigo.geneontology.org/amigo/term/GO:0015698, CFTR  GABRA5  PTAFR  GRM5  ABCB1
0.008032907,4,117,7.745112973,GO:0032414 positive regulation of ion transmembrane transporter activity , http://amigo.geneontology.org/amigo/term/GO:0032414, CFTR  CDK5  PTAFR  ABCB1
0.008032907,4,117,7.745112973,GO:0043200 response to amino acid , http://amigo.geneontology.org/amigo/term/GO:0043200, MTOR  IGF1R  EGFR  CAPN2
0.008073592,10,753,3.00855982,GO:0000904 cell morphogenesis involved in differentiation , http://amigo.geneontology.org/amigo/term/GO:0000904, SMO  CDK5  CDK5R1  ABL1  IGF1R  ERBB2  BRAF  CCKAR  NTRK1  TEK
0.008200465,17,1771,2.174623052,GO:0009607 response to biotic stimulus , http://amigo.geneontology.org/amigo/term/GO:0009607, SYK  LCK  JAK2  TBK1  BTK  ABL1  CDK4  MAPKAPK2  CAPN2  PTAFR  PIK3CD  RPS6KA3  PLA2G2A  MMP12  SMO  MAPK11  PIK3CG
0.008200465,3,55,12.3569757,GO:1904407 positive regulation of nitric oxide metabolic process , http://amigo.geneontology.org/amigo/term/GO:1904407, JAK2  MMP8  INSR
0.008249882,4,118,7.679476422,GO:0001776 leukocyte homeostasis , http://amigo.geneontology.org/amigo/term/GO:0001776, BTK  ABL1  CCNB2  PIK3CD
0.008305008,8,509,3.560621681,GO:0052547 regulation of peptidase activity , http://amigo.geneontology.org/amigo/term/GO:0052547, LGMN  RPS6KA3  LCK  JAK2  SENP1  SIRT1  MMP9  SYK
0.008311479,6,292,4.655025092,GO:0001666 response to hypoxia , http://amigo.geneontology.org/amigo/term/GO:0001666, MTOR  SLC2A1  CCNA2  CAPN2  SLC8A1  SIRT1
0.008311479,6,292,4.655025092,GO:0051962 positive regulation of nervous system development , http://amigo.geneontology.org/amigo/term/GO:0051962, TGM2  SMO  BRAF  GRM5  NTRK1  MTOR
0.008384422,12,1028,2.644488963,GO:0006082 organic acid metabolic process , http://amigo.geneontology.org/amigo/term/GO:0006082, FAAH  FASN  MTOR  DGAT2  MGLL  SIRT1  ICMT  SYK  INSR  SLC2A3  SLC2A1  MAPKAPK2
0.008469222,2,15,30.20594059,GO:0002679 respiratory burst involved in defense response , http://amigo.geneontology.org/amigo/term/GO:0002679, PIK3CG  PIK3CD
0.008469222,2,15,30.20594059,GO:0035747 natural killer cell chemotaxis , http://amigo.geneontology.org/amigo/term/GO:0035747, PIK3CG  PIK3CD
0.008469222,2,15,30.20594059,GO:0045348 positive regulation of MHC class II biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:0045348, SIRT1  JAK2
0.008469222,2,15,30.20594059,GO:0048148 behavioral response to cocaine , http://amigo.geneontology.org/amigo/term/GO:0048148, CDK5  DRD1
0.008469222,3,56,12.13631542,GO:0051180 vitamin transport , http://amigo.geneontology.org/amigo/term/GO:0051180, SLC2A3  SLC2A1  SLC2A2
0.008469222,3,56,12.13631542,GO:0051496 positive regulation of stress fiber assembly , http://amigo.geneontology.org/amigo/term/GO:0051496, BRAF  MTOR  ABL1
0.008469222,2,15,30.20594059,GO:0060347 heart trabecula formation , http://amigo.geneontology.org/amigo/term/GO:0060347, FKBP1A  TEK
0.008469222,5,200,5.663613861,GO:0071478 cellular response to radiation , http://amigo.geneontology.org/amigo/term/GO:0071478, MMP9  MMP3  AURKB  MMP1  SIRT1
0.008469222,2,15,30.20594059,GO:0071888 macrophage apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0071888, SIRT1  CTSL
0.008469222,2,15,30.20594059,GO:0072672 neutrophil extravasation , http://amigo.geneontology.org/amigo/term/GO:0072672, PIK3CG  PIK3CD
0.008469222,6,294,4.623358254,GO:0090150 establishment of protein localization to membrane , http://amigo.geneontology.org/amigo/term/GO:0090150, ERBB2  BRAF  CDK5  CDK5R1  ICMT  EGFR
0.008469222,3,56,12.13631542,GO:1903307 positive regulation of regulated secretory pathway , http://amigo.geneontology.org/amigo/term/GO:1903307, SYK  CDK5  PTAFR
0.008469222,2,15,30.20594059,GO:2000052 positive regulation of non-canonical Wnt signaling pathway , http://amigo.geneontology.org/amigo/term/GO:2000052, ABL1  CSNK1D
0.008526787,12,1032,2.634239005,GO:0034097 response to cytokine , http://amigo.geneontology.org/amigo/term/GO:0034097, JAK2  MAPKAPK2  TBK1  SIRT1  CDK9  MAPK11  BTK  CDK4  CAPN2  SYK  FASN  MMP12
0.008594481,10,762,2.973025649,GO:0002252 immune effector process , http://amigo.geneontology.org/amigo/term/GO:0002252, SYK  BTK  SIRT1  ABL1  MAPKAPK2  PTAFR  MTOR  RORC  PIK3CG  PIK3CD
0.008632754,8,514,3.525985283,GO:0000280 nuclear division , http://amigo.geneontology.org/amigo/term/GO:0000280, TTK  CCNB1  AURKB  AURKA  CDC25B  CCNB2  INSR  CDC25C
0.008632754,8,514,3.525985283,GO:0051090 regulation of DNA-binding transcription factor activity , http://amigo.geneontology.org/amigo/term/GO:0051090, SIRT1  NTRK1  JAK2  SMO  SYK  BTK  MAPK9  ALK
0.008811919,3,57,11.9233976,GO:0010518 positive regulation of phospholipase activity , http://amigo.geneontology.org/amigo/term/GO:0010518, GPR55  PTAFR  EGFR
0.008811919,3,57,11.9233976,GO:0021795 cerebral cortex cell migration , http://amigo.geneontology.org/amigo/term/GO:0021795, EGFR  CDK5  CDK5R1
0.008811919,3,57,11.9233976,GO:0033047 regulation of mitotic sister chromatid segregation , http://amigo.geneontology.org/amigo/term/GO:0033047, TTK  AURKB  CCNB1
0.008811919,3,57,11.9233976,GO:0043388 positive regulation of DNA binding , http://amigo.geneontology.org/amigo/term/GO:0043388, MMP9  JAK2  MMP8
0.008811919,22,2613,1.907378568,GO:0051172 negative regulation of nitrogen compound metabolic process , http://amigo.geneontology.org/amigo/term/GO:0051172, SIRT1  NR1I2  THRB  FKBP1A  ABL1  CCND1  RORC  EGFR  MAPKAPK2  RPS6KA3  JUN  AURKB  CDK2  SMO  CDK5  BDKRB2  MMP12  MMP9  TNKS2  CDK5R1  SLC8A1  RORB
0.008811919,4,121,7.48907618,GO:2000060 positive regulation of ubiquitin-dependent protein catabolic process , http://amigo.geneontology.org/amigo/term/GO:2000060, CSNK1D  CSNK1A1  MAPK9  AURKA
0.008954448,6,298,4.561299754,GO:0030522 intracellular receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0030522, THRB  SIRT1  JAK2  RORC  NR1I2  RORB
0.009024496,4,122,7.42769031,GO:0010906 regulation of glucose metabolic process , http://amigo.geneontology.org/amigo/term/GO:0010906, SIRT1  INSR  DGAT2  RORC
0.009066432,6,299,4.546044571,GO:0002429 immune response-activating cell surface receptor signaling pathway , http://amigo.geneontology.org/amigo/term/GO:0002429, SYK  LCK  BTK  ABL1  BRAF  PIK3CD
0.009066432,6,299,4.546044571,GO:0002757 immune response-activating signal transduction , http://amigo.geneontology.org/amigo/term/GO:0002757, SYK  LCK  BTK  ABL1  BRAF  PIK3CD
0.009066432,6,299,4.546044571,GO:0043270 positive regulation of ion transport , http://amigo.geneontology.org/amigo/term/GO:0043270, CFTR  DRD1  ABL1  CDK5  PTAFR  ABCB1
0.009203123,3,58,11.71782178,GO:0045839 negative regulation of mitotic nuclear division , http://amigo.geneontology.org/amigo/term/GO:0045839, TTK  AURKB  CCNB1
0.00921702,7,406,3.905940594,GO:0002253 activation of immune response , http://amigo.geneontology.org/amigo/term/GO:0002253, SYK  LCK  BTK  ABL1  BRAF  TBK1  PIK3CD
0.009346341,8,522,3.471947195,GO:0016049 cell growth , http://amigo.geneontology.org/amigo/term/GO:0016049, MTOR  EGFR  AURKA  CDK5  SIRT1  ABL1  ERBB2  RPS6KA3
0.009346341,8,522,3.471947195,GO:0090066 regulation of anatomical structure size , http://amigo.geneontology.org/amigo/term/GO:0090066, BDKRB2  ABL1  FAAH  CDK5  UTS2R  DRD1  MTOR  SLC8A1
0.009372991,2,16,28.31806931,GO:0000212 meiotic spindle organization , http://amigo.geneontology.org/amigo/term/GO:0000212, AURKA  CCNB2
0.009372991,9,645,3.161086806,GO:0002250 adaptive immune response , http://amigo.geneontology.org/amigo/term/GO:0002250, SYK  JAK2  SIRT1  BTK  PIK3CD  MTOR  CTSL  RORC  PIK3CG
0.009372991,2,16,28.31806931,GO:0021542 dentate gyrus development , http://amigo.geneontology.org/amigo/term/GO:0021542, SMO  DRD1
0.009372991,5,206,5.498654234,GO:0032869 cellular response to insulin stimulus , http://amigo.geneontology.org/amigo/term/GO:0032869, SIRT1  INSR  CDK4  IGF1R  SRD5A1
0.009372991,2,16,28.31806931,GO:0045579 positive regulation of B cell differentiation , http://amigo.geneontology.org/amigo/term/GO:0045579, SYK  BTK
0.009372991,2,16,28.31806931,GO:0045722 positive regulation of gluconeogenesis , http://amigo.geneontology.org/amigo/term/GO:0045722, SIRT1  DGAT2
0.009372991,2,16,28.31806931,GO:0055089 fatty acid homeostasis , http://amigo.geneontology.org/amigo/term/GO:0055089, DGAT2  SIRT1
0.009531787,3,59,11.51921463,GO:0002673 regulation of acute inflammatory response , http://amigo.geneontology.org/amigo/term/GO:0002673, BTK  PIK3CG  NPY5R
0.009531787,3,59,11.51921463,GO:0042119 neutrophil activation , http://amigo.geneontology.org/amigo/term/GO:0042119, SYK  PLA2G2A  PTAFR
0.009531787,3,59,11.51921463,GO:0061082 myeloid leukocyte cytokine production , http://amigo.geneontology.org/amigo/term/GO:0061082, SIRT1  MAPKAPK2  SYK
0.009669411,4,125,7.249425743,GO:0003206 cardiac chamber morphogenesis , http://amigo.geneontology.org/amigo/term/GO:0003206, SMO  NPY5R  FKBP1A  TEK
0.009698368,5,208,5.445782559,GO:1902806 regulation of cell cycle G1/S phase transition , http://amigo.geneontology.org/amigo/term/GO:1902806, CCND1  CCNH  EGFR  CDK2  WEE1
0.009830695,6,305,4.456614186,GO:0036293 response to decreased oxygen levels , http://amigo.geneontology.org/amigo/term/GO:0036293, MTOR  SLC2A1  CCNA2  CAPN2  SLC8A1  SIRT1
0.009959225,3,60,11.32722772,GO:1901976 regulation of cell cycle checkpoint , http://amigo.geneontology.org/amigo/term/GO:1901976, AURKB  CCNB1  BRD4
0.010076335,5,210,5.393917963,GO:0008016 regulation of heart contraction , http://amigo.geneontology.org/amigo/term/GO:0008016, GRK2  SLC8A1  JAK2  THRB  PIK3CG
0.010091674,8,530,3.419540445,GO:0060284 regulation of cell development , http://amigo.geneontology.org/amigo/term/GO:0060284, TGM2  AURKA  SMO  BRAF  CDK5  GRM5  MTOR  ABL1
0.010177504,4,127,7.135261558,GO:0032755 positive regulation of interleukin-6 production , http://amigo.geneontology.org/amigo/term/GO:0032755, BTK  MMP8  PTAFR  SYK
0.010199262,7,415,3.821233449,GO:0070661 leukocyte proliferation , http://amigo.geneontology.org/amigo/term/GO:0070661, SYK  JAK2  BTK  ABL1  ERBB2  TBK1  PIK3CG
0.01037766,4,128,7.079517327,GO:0010811 positive regulation of cell-substrate adhesion , http://amigo.geneontology.org/amigo/term/GO:0010811, JAK2  BRAF  ABL1  TEK
0.01037766,4,128,7.079517327,GO:0032411 positive regulation of transporter activity , http://amigo.geneontology.org/amigo/term/GO:0032411, CFTR  CDK5  PTAFR  ABCB1
0.01037766,5,212,5.343031945,GO:0042594 response to starvation , http://amigo.geneontology.org/amigo/term/GO:0042594, MTOR  SIRT1  SLC2A1  SRD5A1  SSTR3
0.01037766,3,61,11.14153547,GO:0043525 positive regulation of neuron apoptotic process , http://amigo.geneontology.org/amigo/term/GO:0043525, ABL1  CDK5  CDK5R1
0.01037766,7,417,3.80290619,GO:0060537 muscle tissue development , http://amigo.geneontology.org/amigo/term/GO:0060537, SMO  CDK5  CDK1  MAPK11  MTOR  FKBP1A  SLC8A1
0.01037766,2,17,26.65230052,GO:0071871 response to epinephrine , http://amigo.geneontology.org/amigo/term/GO:0071871, ABL1  SRD5A1
0.01037766,2,17,26.65230052,GO:1900006 positive regulation of dendrite development , http://amigo.geneontology.org/amigo/term/GO:1900006, ABL1  ALK
0.01037766,8,533,3.4002935,GO:2000112 regulation of cellular macromolecule biosynthetic process , http://amigo.geneontology.org/amigo/term/GO:2000112, RAMP1  INSR  MTOR  PTAFR  GRM5  SOAT1  ERBB2  RPS6KA3
0.01037766,2,17,26.65230052,GO:2001267 regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway , http://amigo.geneontology.org/amigo/term/GO:2001267, JAK2  MMP9
0.010446493,10,788,2.874930894,GO:0050865 regulation of cell activation , http://amigo.geneontology.org/amigo/term/GO:0050865, SYK  JAK2  LCK  PLA2G2A  BTK  ABL1  MMP8  ERBB2  BRAF  PTAFR
0.010732661,11,927,2.688230959,GO:0030155 regulation of cell adhesion , http://amigo.geneontology.org/amigo/term/GO:0030155, SYK  JAK2  ERBB2  LCK  MMP12  ABL1  BRAF  PTAFR  TGM2  TEK  PIK3CG
0.010732661,3,62,10.96183328,GO:0042306 regulation of protein import into nucleus , http://amigo.geneontology.org/amigo/term/GO:0042306, JAK2  SMO  CDK1
0.010732661,3,62,10.96183328,GO:0071715 icosanoid transport , http://amigo.geneontology.org/amigo/term/GO:0071715, BDKRB2  SYK  PLA2G2A
0.010732661,3,62,10.96183328,GO:2000300 regulation of synaptic vesicle exocytosis , http://amigo.geneontology.org/amigo/term/GO:2000300, BRAF  CDK5  DRD1
0.011019327,7,422,3.75784806,GO:0050878 regulation of body fluid levels , http://amigo.geneontology.org/amigo/term/GO:0050878, F10  SYK  JAK2  CCND1  CFTR  PIK3CG  LCK
0.011172793,4,131,6.917390976,GO:0042116 macrophage activation , http://amigo.geneontology.org/amigo/term/GO:0042116, SYK  JAK2  MMP8  JUN
0.011172793,4,131,6.917390976,GO:0098661 inorganic anion transmembrane transport , http://amigo.geneontology.org/amigo/term/GO:0098661, CFTR  GABRA5  PTAFR  GRM5
0.011175461,3,63,10.78783593,GO:0019229 regulation of vasoconstriction , http://amigo.geneontology.org/amigo/term/GO:0019229, BDKRB2  ABL1  FAAH
0.011175461,3,63,10.78783593,GO:0070542 response to fatty acid , http://amigo.geneontology.org/amigo/term/GO:0070542, DGAT2  CDK4  PTAFR
0.011238639,6,315,4.315134371,GO:0051047 positive regulation of secretion , http://amigo.geneontology.org/amigo/term/GO:0051047, SYK  CFTR  JAK2  CDK5  PTAFR  GRK2
